cve_id,project_name,programming_language,file_path,function_name,cwe_id,patch_size,fix_commit_hash
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_restore_screen,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_restore_screen,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_restore_screen,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_restore_screen,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_restore_screen,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_restore_screen,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_flush_scrollback,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_flush_scrollback,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_flush_scrollback,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_flush_scrollback,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_flush_scrollback,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_flush_scrollback,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_flush_scrollback,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-28097,torvalds/linux,C,drivers/video/console/vgacon.c,vgacon_flush_scrollback,CWE-125,221,973c096f6a85e5b5f2a295126ba6928d9a6afd45
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,clear_evtchn_to_irq_row,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,evtchn_from_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,get_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-416,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27675,torvalds/linux,C,drivers/xen/events/events_base.c,set_evtchn_to_irq,CWE-476,41,073d0552ead5bfc7a3a9c01de590e924f11b5dd2
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_2l.c,evtchn_2l_handle_events,NVD-CWE-noinfo,7,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_2l.c,evtchn_2l_handle_events,NVD-CWE-noinfo,7,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_2l.c,evtchn_2l_handle_events,NVD-CWE-noinfo,7,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_2l.c,evtchn_2l_handle_events,NVD-CWE-noinfo,7,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_2l.c,evtchn_2l_handle_events,NVD-CWE-noinfo,7,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_2l.c,evtchn_2l_handle_events,NVD-CWE-noinfo,7,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_2l.c,evtchn_2l_handle_events,NVD-CWE-noinfo,7,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_2l.c,evtchn_2l_handle_events,NVD-CWE-noinfo,7,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,xen_irq_lateeoi_locked,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,xen_irq_lateeoi_locked,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,xen_irq_lateeoi_locked,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,xen_irq_lateeoi_locked,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,xen_irq_lateeoi_locked,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,xen_irq_lateeoi_locked,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,xen_irq_lateeoi_locked,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,xen_irq_lateeoi_locked,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,__xen_evtchn_do_upcall,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,__xen_evtchn_do_upcall,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,__xen_evtchn_do_upcall,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,__xen_evtchn_do_upcall,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,__xen_evtchn_do_upcall,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,__xen_evtchn_do_upcall,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,__xen_evtchn_do_upcall,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_base.c,__xen_evtchn_do_upcall,NVD-CWE-noinfo,189,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,__evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,__evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,__evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,__evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,__evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,__evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,__evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,__evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_handle_events,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,consume_one_event,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,consume_one_event,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,consume_one_event,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,consume_one_event,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,consume_one_event,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,consume_one_event,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,consume_one_event,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,consume_one_event,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_percpu_deinit,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_percpu_deinit,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_percpu_deinit,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_percpu_deinit,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_percpu_deinit,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_percpu_deinit,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_percpu_deinit,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,evtchn_fifo_percpu_deinit,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,handle_irq_for_port,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,handle_irq_for_port,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,handle_irq_for_port,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,handle_irq_for_port,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,handle_irq_for_port,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,handle_irq_for_port,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,handle_irq_for_port,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_fifo.c,handle_irq_for_port,NVD-CWE-noinfo,30,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_internal.h,xen_evtchn_handle_events,NVD-CWE-noinfo,14,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_internal.h,xen_evtchn_handle_events,NVD-CWE-noinfo,14,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_internal.h,xen_evtchn_handle_events,NVD-CWE-noinfo,14,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_internal.h,xen_evtchn_handle_events,NVD-CWE-noinfo,14,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_internal.h,xen_evtchn_handle_events,NVD-CWE-noinfo,14,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_internal.h,xen_evtchn_handle_events,NVD-CWE-noinfo,14,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_internal.h,xen_evtchn_handle_events,NVD-CWE-noinfo,14,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-27673,torvalds/linux,C,drivers/xen/events/events_internal.h,xen_evtchn_handle_events,NVD-CWE-noinfo,14,e99502f76271d6bc4e374fe368c50c67a1fd3070
CVE-2020-25669,torvalds/linux,C,drivers/input/keyboard/sunkbd.c,sunkbd_reinit,CWE-416,41,77e70d351db7de07a46ac49b87a6c3c7a60fca7e
CVE-2020-25669,torvalds/linux,C,drivers/input/keyboard/sunkbd.c,sunkbd_reinit,CWE-416,41,77e70d351db7de07a46ac49b87a6c3c7a60fca7e
CVE-2020-25669,torvalds/linux,C,drivers/input/keyboard/sunkbd.c,sunkbd_reinit,CWE-416,41,77e70d351db7de07a46ac49b87a6c3c7a60fca7e
CVE-2020-25669,torvalds/linux,C,drivers/input/keyboard/sunkbd.c,sunkbd_reinit,CWE-416,41,77e70d351db7de07a46ac49b87a6c3c7a60fca7e
CVE-2020-25669,torvalds/linux,C,drivers/input/keyboard/sunkbd.c,sunkbd_reinit,CWE-416,41,77e70d351db7de07a46ac49b87a6c3c7a60fca7e
CVE-2020-25669,torvalds/linux,C,drivers/input/keyboard/sunkbd.c,sunkbd_reinit,CWE-416,41,77e70d351db7de07a46ac49b87a6c3c7a60fca7e
CVE-2020-25669,torvalds/linux,C,drivers/input/keyboard/sunkbd.c,sunkbd_reinit,CWE-416,41,77e70d351db7de07a46ac49b87a6c3c7a60fca7e
CVE-2020-25669,torvalds/linux,C,drivers/input/keyboard/sunkbd.c,sunkbd_reinit,CWE-416,41,77e70d351db7de07a46ac49b87a6c3c7a60fca7e
CVE-2020-25669,torvalds/linux,C,drivers/input/keyboard/sunkbd.c,sunkbd_interrupt,CWE-416,41,77e70d351db7de07a46ac49b87a6c3c7a60fca7e
